Rocket launchedPollingTask Timing | elapsed=0 ms dt=0 ms rate=0 Hz
BARO07(ID=0) Timestamp=9202 Pressure=88292 Temp=22.24
BARO11(ID=1) Timestamp=9202 Pressure=88350 Temp=22.85
MAG Timestamp=9202 Mag=[0,0,0]
GPS Timestamp=9203 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=9203 Accel=[-9,-23,1026] Gyro=[69,53,-46] Temp=24
IMU32G(ID=1) Timestamp=9203 Accel=[59,-42,1015] Gyro=[314,167,-91] Temp=26
BARO07(ID=0) Timestamp=9203 Pressure=88299 Temp=22.26
BARO11(ID=1) Timestamp=9203 Pressure=88363 Temp=22.86
MAG Timestamp=9203 Mag=[0,0,0]
GPS Timestamp=9203 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59
9,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=9239 Accel=[-8,-23,1026] Gyro=[43,53,15] Temp=24
IMU32G(ID=1) Timestamp=9239 Accel=[59,-43,1014] Gyro=[16,-26,-56] Temp=26
BARO07(ID=0) Timestamp=9239 Pressure=88310 Temp=22.24
BARO11(ID=1) Timestamp=9240 Pressure=88363 Temp=22.86
MAG Timestamp=9240 Mag=[0,0,0]
GPS Timestamp=9240 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=9243 Accel=[-11,-23,1024] Gyro=[-62,18,-28] Temp=24
IMU32G(ID=1) Timestamp=9243 Accel=[58,-41,1015] Gyro=[-98,-70,-91] Temp=26
BARO07(ID=0) Timestamp=9243 Pressure=88275 Temp=22.25
BARO11(ID=1) Timestamp=9243 Pressure=88371 Temp=22.84
MAG Timestamp=9243 Mag=[0,0,0]
GPS Timestamp=9243 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,54,,*59

IMU16G(ID=0) Timestamp=9279 Accel=[-10,-26,1025] Gyro=[-45,36,-37] Temp=24
IMU32G(ID=1) Timestamp=9279 Accel=[60,-40,1015] Gyro=[-54,-61,-39] Temp=26
BARO07(ID=0) Timestamp=9279 Pressure=88287 Temp=22.27
BARO11(ID=1) Timestamp=9279 Pressure=88365 Temp=22.86
MAG Timestamp=9279 Mag=[0,0,0]
GPS Timestamp=9279 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=9293 Accel=[-11,-23,1026] Gyro=[17,-8,85] Temp=24
IMU32G(ID=1) Timestamp=9293 Accel=[61,-45,1016] Gyro=[261,132,-39] Temp=26
BARO07(ID=0) Timestamp=9293 Pressure=88312 Temp=22.25
BARO11(ID=1) Timestamp=9293 Pressure=88367 Temp=22.85
MAG Timestamp=9293 Mag=[0,0,0]
GPS Timestamp=9294 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=9310 Accel=[-9,-21,1026] Gyro=[34,18,7] Temp=24
IMU32G(ID=1) Timestamp=9310 Accel=[62,-42,1017] Gyro=[25,9,-48] Temp=26
BARO11(ID=1) Timestamp=9346 Pressure=88353 Temp=22.85
MAG Timestamp=9346 Mag=[0,0,0]
GPS Timestamp=9346 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=9347 Accel=[-9,-22,1024] Gyro=[8,18,-37] Temp=24
IMU32G(ID=1) Timestamp=9347 Accel=[58,-41,1016] Gyro=[217,132,-100] Temp=26
BARO07(ID=0) Timestamp=9347 Pressure=88296 Temp=22.26
BARO11(ID=1) Timestamp=9347 Pressure=88348 Temp=22.86
MAG Timestamp=9347 Mag=[0,0,0]
GPS Timestamp=9347 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=9348 Accel=[-13,-24,1026] Gyro=[78,44,59] Temp=24
IMU32G(ID=1) Timestamp=9348 Accel=[63,-44,1016] Gyro=[-316,-184,5] Temp=26
BARO07(ID=0) Timestamp=9348 Pressure=88301 Temp=22.27
BARO11(ID=1) Timestamp=9348 Pressure=88362 Temp=22.87
MAG Timestamp=9348 Mag=[0,0,0]
GPS Timestamp=9348 Chunks=6 Sentence=$GNGGA,12351,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=9384 Accel=[-12,-23,1024] Gyro=[8,-26,-63] Temp=24
IMU32G(ID=1) Timestamp=9384 Accel=[60,-44,1014] Gyro=[392,193,-91] Temp=26
BARO07(ID=0) Timestamp=9384 Pressure=88311 Temp=22.27
BARO11(ID=1) Timestamp=9384 Pressure=88361 Temp=22.85
MAG Timestamp=9385 Mag=[0,0,0]
GPS Timestamp=9385 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=9390 Accel=[-11,-21,1023] Gyro=[-36,-43,-11] Temp=24
IMU32G(ID=1) Timestamp=9390 Accel=[56,-41,1016] Gyro=[-36,35,-39] Temp=26
BARO07(ID=0) Timestamp=9390 Pressure=88287 Temp=22.27
BARO11(ID=1) Timestamp=9390 Pressure=88373 Temp=22.86
MAG Timestamp=9390 Mag=[0,0,0]
IMU16G(ID=0) Timestamp=9445 Accel=[-13,-23,1026] Gyro=[-106,-78,-46] Temp=24
IMU32G(ID=1) Timestamp=9445 Accel=[57,-42,1015] Gyro=[-115,-114,-4] Temp=26
BARO07(ID=0) Timestamp=9445 Pressure=88314 Temp=22.27
BARO11(ID=1) Timestamp=9445 Pressure=88355 Temp=22.86
MAG Timestamp=9446 Mag=[0,0,0]
GPS Timestamp=9446 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=9446 Accel=[-10,-25,1022] Gyro=[8,71,103] Temp=24
IMU32G(ID=1) Timestamp=9446 Accel=[62,-42,1015] Gyro=[322,175,-100] Temp=26
BARO07(ID=0) Timestamp=9446 Pressure=88290 Temp=22.25
BARO11(ID=1) Timestamp=9446 Pressure=88341 Temp=22.85
GPS Timestamp=9446 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=9463 Accel=[-8,-25,1026] Gyro=[17,-26,103] Temp=25
IMU32G(ID=1) Timestamp=9463 Accel=[60,-41,1014] Gyro=[-159,-79,49] Temp=26
BARO07(ID=0) Timestamp=9463 Pressure=88304 Temp=22.26
BARO11(ID=1) Timestamp=9463 Pressure=88357 Temp=22.84
GPS Timestamp=9499 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=9500 Accel=[-9,-25,1025] Gyro=[8,18,24] Temp=24
IMU32G(ID=1) Timestamp=9500 Accel=[58,-44,1017] Gyro=[130,79,5] Temp=26
BARO07(ID=0) Timestamp=9500 Pressure=88294 Temp=22.27
BARO11(ID=1) Timestamp=9500 Pressure=88360 Temp=22.83
MAG Timestamp=9500 Mag=[0,0,0]
GPS Timestamp=9500 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=9501 Accel=[-9,-25,1025] Gyro=[-115,-43,-81] Temp=24
IMU32G(ID=1) Timestamp=9501 Accel=[62,-40,1016] Gyro=[16,9,40] Temp=26
BARO07(ID=0) Timestamp=9501 Pressure=88310 Temp=22.27
BARO11(ID=1) Timestamp=9501 Pressure=88356 Temp=22.85
MAG Timestamp=9501 Mag=[0,0,0]
GPS Timestamp=9501 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E5.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=9538 Accel=[-9,-23,1026] Gyro=[-88,-43,-28] Temp=24
IMU32G(ID=1) Timestamp=9538 Accel=[61,-41,1013] Gyro=[-194,-157,40] Temp=26
BARO07(ID=0) Timestamp=9538 Pressure=88299 Temp=22.26
BARO11(ID=1) Timestamp=9539 Pressure=88344 Temp=22.86
MAG Timestamp=9539 Mag=[0,0,0]
GPS Timestamp=9539 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=9542 Accel=[-10,-23,1026] Gyro=[-62,-87,-11] Temp=24
IMU32G(ID=1) Timestamp=9542 Accel=[58,-40,1015] Gyro=[147,88,-21] Temp=26
BARO07(ID=0) Timestamp=9542 Pressure=88301 Temp=22.27
BARO11(ID=1) Timestamp=9542 Pressure=88377 Temp=22.87
MAG Timestamp=9542 Mag=[0,0,0]
GPS Timestamp=9542 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=9559 Accel=[-11,-24,1027] Gyro=[8,1,15] Temp=24
BARO07(ID=0) Timestamp=9595 Pressure=88312 Temp=22.26
BARO11(ID=1) Timestamp=9595 Pressure=88350 Temp=22.85
MAG Timestamp=9595 Mag=[0,0,0]
GPS Timestamp=9595 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=9596 Accel=[-10,-23,1023] Gyro=[-45,-8,24] Temp=24
IMU32G(ID=1) Timestamp=9596 Accel=[61,-39,1017] Gyro=[-264,-149,22] Temp=26
BARO07(ID=0) Timestamp=9596 Pressure=88301 Temp=22.27
BARO11(ID=1) Timestamp=9596 Pressure=88360 Temp=22.86
MAG Timestamp=9596 Mag=[0,0,0]
GPS Timestamp=9596 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=9600 Accel=[-7,-22,1024] Gyro=[8,1,15] Temp=24
IMU32G(ID=1) Timestamp=9600 Accel=[56,-41,1016] Gyro=[25,44,-4] Temp=26
BARO07(ID=0) Timestamp=9600 Pressure=88298 Temp=22.27
BARO11(ID=1) Timestamp=9600 Pressure=88353 Temp=22.85
MAG Timestamp=9600 Mag=[0,0,0]
GPS Timestamp=9596 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59
9,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=9635 Accel=[-9,-23,1024] Gyro=[25,-26,33] Temp=24
IMU32G(ID=1) Timestamp=9635 Accel=[59,-42,1018] Gyro=[-98,18,-13] Temp=26
BARO07(ID=0) Timestamp=9635 Pressure=88288 Temp=22.27
BARO11(ID=1) Timestamp=9635 Pressure=88370 Temp=22.85
MAG Timestamp=9635 Mag=[0,0,0]
GPS Timestamp=9635 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=9650 Accel=[-11,-21,1026] Gyro=[-27,-8,-28] Temp=24
IMU32G(ID=1) Timestamp=9650 Accel=[56,-44,1016] Gyro=[174,79,14] Temp=26
BARO07(ID=0) Timestamp=9650 Pressure=88302 Temp=22.25
BARO11(ID=1) Timestamp=9650 Pressure=88358 Temp=22.85
MAG Timestamp=9650 Mag=[0,0,0]
GPS Timestamp=9651 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,54,,*59

IMU16G(ID=0) Timestamp=9686 Accel=[-11,-22,1028] Gyro=[-27,-34,-11] Temp=24
IMU32G(ID=1) Timestamp=9686 Accel=[56,-43,1019] Gyro=[-63,-8,-13] Temp=26
BARO07(ID=0) Timestamp=9686 Pressure=88316 Temp=22.27
BARO11(ID=1) Timestamp=9686 Pressure=88348 Temp=22.84
MAG Timestamp=9686 Mag=[0,0,0]
GPS Timestamp=9687 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=9688 Accel=[-10,-23,1026] Gyro=[52,36,-28] Temp=24
IMU32G(ID=1) Timestamp=9688 Accel=[58,-43,1013] Gyro=[-80,0,-13] Temp=26
BARO07(ID=0) Timestamp=9688 Pressure=88322 Temp=22.26
BARO11(ID=1) Timestamp=9688 Pressure=88364 Temp=22.85
MAG Timestamp=9688 Mag=[0,0,0]
GPS Timestamp=9688 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=9705 Accel=[-10,-25,1025] Gyro=[-1,27,15] Temp=24
IMU32G(ID=1) Timestamp=9705 Accel=[63,-42,1017] Gyro=[165,114,-21] Temp=26
BARO11(ID=1) Timestamp=9741 Pressure=88343 Temp=22.84
MAG Timestamp=9741 Mag=[0,0,0]
GPS Timestamp=9741 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=9742 Accel=[-9,-24,1027] Gyro=[60,-34,-37] Temp=24
IMU32G(ID=1) Timestamp=9742 Accel=[59,-41,1015] Gyro=[-124,-26,-48] Temp=26
BARO07(ID=0) Timestamp=9742 Pressure=88310 Temp=22.29
BARO11(ID=1) Timestamp=9742 Pressure=88360 Temp=22.84
MAG Timestamp=9742 Mag=[0,0,0]
GPS Timestamp=9742 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=9747 Accel=[-8,-24,1026] Gyro=[-18,18,-11] Temp=24
IMU32G(ID=1) Timestamp=9747 Accel=[58,-42,1015] Gyro=[156,132,-65] Temp=26
BARO07(ID=0) Timestamp=9748 Pressure=88296 Temp=22.27
BARO11(ID=1) Timestamp=9748 Pressure=88354 Temp=22.86
MAG Timestamp=9748 Mag=[0,0,0]
GPS Timestamp=9748 Chunks=6 Sentence=$GNGGA,12351,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=9783 Accel=[-10,-25,1023] Gyro=[-1,36,7] Temp=24
IMU32G(ID=1) Timestamp=9783 Accel=[58,-39,1017] Gyro=[-141,-114,-13] Temp=26
BARO07(ID=0) Timestamp=9783 Pressure=88309 Temp=22.26
BARO11(ID=1) Timestamp=9783 Pressure=88352 Temp=22.86
MAG Timestamp=9783 Mag=[0,0,0]
GPS Timestamp=9783 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=9797 Accel=[-11,-24,1024] Gyro=[-71,1,-11] Temp=24
IMU32G(ID=1) Timestamp=9797 Accel=[57,-45,1015] Gyro=[16,27,-39] Temp=26
BARO07(ID=0) Timestamp=9797 Pressure=88309 Temp=22.26
BARO11(ID=1) Timestamp=9797 Pressure=88365 Temp=22.86
MAG Timestamp=9797 Mag=[0,0,0]
IMU16G(ID=0) Timestamp=9858 Accel=[-10,-23,1025] Gyro=[-1,53,24] Temp=24
IMU32G(ID=1) Timestamp=9858 Accel=[60,-42,1015] Gyro=[86,62,14] Temp=26
BARO07(ID=0) Timestamp=9858 Pressure=88292 Temp=22.24
BARO11(ID=1) Timestamp=9858 Pressure=88354 Temp=22.84
MAG Timestamp=9859 Mag=[0,0,0]
GPS Timestamp=9859 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=9859 Accel=[-8,-22,1024] Gyro=[-36,27,42] Temp=24
IMU32G(ID=1) Timestamp=9859 Accel=[59,-40,1015] Gyro=[121,97,-100] Temp=26
BARO07(ID=0) Timestamp=9859 Pressure=88305 Temp=22.27
BARO11(ID=1) Timestamp=9859 Pressure=88360 Temp=22.84
GPS Timestamp=9859 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=9876 Accel=[-7,-22,1026] Gyro=[-18,-52,-46] Temp=24
IMU32G(ID=1) Timestamp=9876 Accel=[59,-42,1016] Gyro=[-133,-70,5] Temp=26
BARO07(ID=0) Timestamp=9876 Pressure=88297 Temp=22.24
BARO11(ID=1) Timestamp=9876 Pressure=88346 Temp=22.85
GPS Timestamp=9912 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=9913 Accel=[-9,-23,1025] Gyro=[-1,-17,-63] Temp=25
IMU32G(ID=1) Timestamp=9913 Accel=[56,-41,1014] Gyro=[69,-35,-56] Temp=26
BARO07(ID=0) Timestamp=9913 Pressure=88307 Temp=22.25
BARO11(ID=1) Timestamp=9913 Pressure=88361 Temp=22.85
MAG Timestamp=9913 Mag=[0,0,0]
GPS Timestamp=9913 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=9914 Accel=[-9,-22,1028] Gyro=[-80,1,-46] Temp=24
IMU32G(ID=1) Timestamp=9914 Accel=[58,-42,1016] Gyro=[-141,-105,-56] Temp=26
BARO07(ID=0) Timestamp=9914 Pressure=88272 Temp=22.25
BARO11(ID=1) Timestamp=9914 Pressure=88350 Temp=22.84
MAG Timestamp=9914 Mag=[0,0,0]
GPS Timestamp=9914 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E5.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=9952 Accel=[-8,-26,1027] Gyro=[8,-26,24] Temp=24
IMU32G(ID=1) Timestamp=9952 Accel=[60,-42,1015] Gyro=[-80,-26,-56] Temp=26
BARO07(ID=0) Timestamp=9952 Pressure=88295 Temp=22.24
BARO11(ID=1) Timestamp=9952 Pressure=88345 Temp=22.84
MAG Timestamp=9952 Mag=[0,0,0]
GPS Timestamp=9952 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=9952 Accel=[-11,-25,1026] Gyro=[8,-8,59] Temp=24
IMU32G(ID=1) Timestamp=9952 Accel=[59,-40,1013] Gyro=[-150,0,49] Temp=26
BARO07(ID=0) Timestamp=9953 Pressure=88286 Temp=22.26
BARO11(ID=1) Timestamp=9953 Pressure=88365 Temp=22.84
MAG Timestamp=9953 Mag=[0,0,0]
GPS Timestamp=9953 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=9970 Accel=[-11,-22,1026] Gyro=[8,27,-2] Temp=24
BARO07(ID=0) Timestamp=10006 Pressure=88306 Temp=22.27
BARO11(ID=1) Timestamp=10006 Pressure=88367 Temp=22.88
MAG Timestamp=10006 Mag=[0,0,0]
GPS Timestamp=10006 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=10007 Accel=[-9,-24,1024] Gyro=[69,1,85] Temp=24
IMU32G(ID=1) Timestamp=10007 Accel=[58,-39,1015] Gyro=[7,35,31] Temp=26
BARO07(ID=0) Timestamp=10007 Pressure=88325 Temp=22.27
BARO11(ID=1) Timestamp=10007 Pressure=88361 Temp=22.85
MAG Timestamp=10007 Mag=[0,0,0]
GPS Timestamp=10008 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=10008 Accel=[-12,-22,1023] Gyro=[43,36,-20] Temp=25
IMU32G(ID=1) Timestamp=10008 Accel=[57,-45,1015] Gyro=[69,9,40] Temp=26
BARO07(ID=0) Timestamp=10008 Pressure=88281 Temp=22.25
BARO11(ID=1) Timestamp=10008 Pressure=88359 Temp=22.85
MAG Timestamp=10008 Mag=[0,0,0]
GPS Timestamp=10008 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59
9,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=10044 Accel=[-12,-22,1026] Gyro=[-27,79,42] Temp=24
IMU32G(ID=1) Timestamp=10044 Accel=[59,-43,1016] Gyro=[16,62,22] Temp=26
BARO07(ID=0) Timestamp=10044 Pressure=88291 Temp=22.29
BARO11(ID=1) Timestamp=10045 Pressure=88376 Temp=22.86
MAG Timestamp=10045 Mag=[0,0,0]
GPS Timestamp=10045 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=10049 Accel=[-9,-23,1024] Gyro=[43,18,-11] Temp=24
IMU32G(ID=1) Timestamp=10049 Accel=[59,-43,1014] Gyro=[-115,-17,40] Temp=26
BARO07(ID=0) Timestamp=10049 Pressure=88273 Temp=22.26
BARO11(ID=1) Timestamp=10049 Pressure=88362 Temp=22.85
MAG Timestamp=10049 Mag=[0,0,0]
GPS Timestamp=10049 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,54,,*59

IMU16G(ID=0) Timestamp=10084 Accel=[-12,-25,1024] Gyro=[-27,62,-2] Temp=24
IMU32G(ID=1) Timestamp=10084 Accel=[61,-41,1017] Gyro=[42,53,-4] Temp=26
BARO07(ID=0) Timestamp=10084 Pressure=88270 Temp=22.24
BARO11(ID=1) Timestamp=10084 Pressure=88335 Temp=22.85
MAG Timestamp=10084 Mag=[0,0,0]
GPS Timestamp=10084 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=10099 Accel=[-11,-23,1025] Gyro=[8,18,42] Temp=24
IMU32G(ID=1) Timestamp=10099 Accel=[61,-41,1017] Gyro=[-106,-70,5] Temp=26
BARO07(ID=0) Timestamp=10099 Pressure=88305 Temp=22.27
BARO11(ID=1) Timestamp=10099 Pressure=88371 Temp=22.86
MAG Timestamp=10099 Mag=[0,0,0]
GPS Timestamp=10100 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=10116 Accel=[-8,-25,1025] Gyro=[8,44,33] Temp=24
IMU32G(ID=1) Timestamp=10116 Accel=[60,-43,1017] Gyro=[-36,9,-13] Temp=26
BARO11(ID=1) Timestamp=10152 Pressure=88362 Temp=22.84
MAG Timestamp=10152 Mag=[0,0,0]
GPS Timestamp=10152 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=10153 Accel=[-9,-23,1025] Gyro=[-18,36,59] Temp=24
IMU32G(ID=1) Timestamp=10153 Accel=[61,-41,1014] Gyro=[34,35,-4] Temp=26
BARO07(ID=0) Timestamp=10153 Pressure=88298 Temp=22.27
BARO11(ID=1) Timestamp=10153 Pressure=88356 Temp=22.84
MAG Timestamp=10153 Mag=[0,0,0]
GPS Timestamp=10153 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=10154 Accel=[-10,-24,1026] Gyro=[-53,1,-2] Temp=24
IMU32G(ID=1) Timestamp=10154 Accel=[58,-44,1016] Gyro=[-54,-61,-13] Temp=26
BARO07(ID=0) Timestamp=10154 Pressure=88283 Temp=22.24
BARO11(ID=1) Timestamp=10154 Pressure=88362 Temp=22.87
MAG Timestamp=10154 Mag=[0,0,0]
GPS Timestamp=10154 Chunks=6 Sentence=$GNGGA,12351,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=10190 Accel=[-11,-23,1026] Gyro=[-45,9,77] Temp=24
IMU32G(ID=1) Timestamp=10190 Accel=[60,-45,1016] Gyro=[-1,-8,14] Temp=26
BARO07(ID=0) Timestamp=10190 Pressure=88285 Temp=22.25
BARO11(ID=1) Timestamp=10190 Pressure=88357 Temp=22.86
MAG Timestamp=10191 Mag=[0,0,0]
GPS Timestamp=10191 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=10195 Accel=[-11,-24,1025] Gyro=[34,9,68] Temp=24
IMU32G(ID=1) Timestamp=10196 Accel=[60,-40,1017] Gyro=[77,0,40] Temp=26
BARO07(ID=0) Timestamp=10196 Pressure=88284 Temp=22.27
BARO11(ID=1) Timestamp=10196 Pressure=88368 Temp=22.85
MAG Timestamp=10196 Mag=[0,0,0]
IMU16G(ID=0) Timestamp=10256 Accel=[-11,-24,1024] Gyro=[-71,1,15] Temp=24
IMU32G(ID=1) Timestamp=10256 Accel=[59,-42,1014] Gyro=[77,44,-13] Temp=26
BARO07(ID=0) Timestamp=10256 Pressure=88311 Temp=22.25
BARO11(ID=1) Timestamp=10256 Pressure=88336 Temp=22.83
MAG Timestamp=10257 Mag=[0,0,0]
GPS Timestamp=10257 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=10257 Accel=[-11,-20,1023] Gyro=[25,9,24] Temp=25
IMU32G(ID=1) Timestamp=10257 Accel=[57,-41,1016] Gyro=[-10,35,-65] Temp=26
BARO07(ID=0) Timestamp=10257 Pressure=88285 Temp=22.27
BARO11(ID=1) Timestamp=10257 Pressure=88352 Temp=22.85
GPS Timestamp=10257 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=10274 Accel=[-12,-22,1030] Gyro=[-27,-17,33] Temp=24
IMU32G(ID=1) Timestamp=10274 Accel=[61,-41,1017] Gyro=[-36,-26,-48] Temp=26
BARO07(ID=0) Timestamp=10274 Pressure=88300 Temp=22.24
BARO11(ID=1) Timestamp=10274 Pressure=88372 Temp=22.87
GPS Timestamp=10310 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=10311 Accel=[-9,-22,1026] Gyro=[104,44,42] Temp=24
IMU32G(ID=1) Timestamp=10311 Accel=[54,-41,1013] Gyro=[-45,-17,-39] Temp=26
BARO07(ID=0) Timestamp=10311 Pressure=88309 Temp=22.26
BARO11(ID=1) Timestamp=10311 Pressure=88370 Temp=22.86
MAG Timestamp=10311 Mag=[0,0,0]
GPS Timestamp=10311 Chunks=6 Sentence=$GNGGA,123519,4807.038,N,01131.000,E,1,08,0.9,545.4,M,46.9,M,,*59

IMU16G(ID=0) Timestamp=10312 Accel=[-10,-23,1026] Gyro=[-36,-43,15] Temp=24
IMU32G(ID=1) Timestamp=10312 Accel=[61,-42,1014] Gyro=[7,-17,-13] Temp=26
